DateOfDataEntry,Square,Member,SubMember,Feature,ToolNumber,RawMaterial,OtherRaw MaterialID,LithicArtifactClass,HeatTreated,RetouchedPieceBlank,Completeness,CoreHammerCompleteness,EvidenceBipolarPercussion,TechnicalCategory,CortexArea,PlatformCortex,CortexLocation,CortexType,DorsalScarCount,FlakeInitiation,FlakeTermination,PlatformPrep,DorsalPrep,PlatAbrasion,EdgeDamage,DiagnosticImpactFractures,RetouchType,UtilizationLocation,UtilizationFace,RetouchedPieceTypology,DeaconRetouchedPieceTypology,ScraperTypology,BackedToolTypology,AdzeToolTypology,SpokeshaveToolTypology,PointedToolTypology,UnifacialPointToolTypology,BifacialPointToolTypology,GroundStoneTypology,BoredstoneTypology,GroovedstoneTypology,GroundstoneaxeTypology,PeckedandgroundTypology,FlakedandgroundTypology,TechLength,MaxTechWidth,MidThickness,PlatformWidth,PlatformThickness,Mass,Notes,Photograph,Bladelet,Stage
12.04.15,P14,CL,CL1,N/A,1524,FineChert,NA,Utilized,Yes,NA,Complete,NA,Yes,B9,1-9%,YesComplete,Mesial,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,RightLateral,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.66,6.23,5.59,2.12,1.74,0.43,"crested bladelet, splintered termination, utililized left lateral",Yes,Yes,
12.04.15,P14,CL,CL1,N/A,1527,FineChert,NA,Utilized,No,NA,Fragment,NA,No,NA,11-40%,NA,LeftLateral,Outcrop,1,,NA,NA,NA,NA,No,NA,NA,Ind.,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,notches on lateral,Yes,,
12.03.15,P14,CL,CL1,AF7,1430,FineChert,NA,Utilized,No,NA,Complete,NA,No,CoreMaintenanceFlake,0%,YesComplete,Indeterminate,Ind.,2,,Overshoot,NotPrepared,HingedRemovals,Yes,No,NA,NA,Distal,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,16.79,3.81,11.81,4.37,2.1,"cleaning across two laminar scars, slight nibbling on distal",Yes,,
12.08.15,P14,CL,CL2,N/A,1602,FineChert,NA,Utilized,No,NA,Proximal,NA,Yes,NA,11-40%,No,Mesial,Outcrop,1,,NA,NotPrepared,None,No,No,NA,NA,LeftLateral,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,0.8,0.14,stepping on lateral,Yes,,
12.09.15,P14,CL,CL2,AF6,1662,FineChert,NA,Utilized,No,NA,Complete,NA,No,NA,0%,YesComplete,WholeDorsal,Ind.,3,,Axial,NotPrepared,None,No,No,NA,NA,DistalLeftLat,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.34,18.51,1.71,5.47,1.35,0.82,"appear to be prepared core dorsal scarring, small nibbling on edges",Yes,,
12.09.15,P14,CL,CL2,AF6,1668,FineChert,NA,Utilized,No,NA,Complete,NA,No,NA,0%,YesPartial,WholeDorsal,Outcrop,2,,Feather,ResidualFacetWithoutBulb,None,Yes,No,NA,NA,LeftLateral,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58,10.05,2.18,5.72,2.75,0.34,notching on edge,Yes,,
12.09.15,P14,CL,CL2,MOU,1700,FineChert,NA,Utilized,No,NA,Complete,NA,No,B6,41-60%,YesComplete,LeftLateral,Outcrop,3,,Hinge,NotPrepared,None,Yes,No,NA,NA,LeftLateral,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.78,4.26,2.47,1.93,0.56,0.25,NA,Yes,,
12.10.15,P14,CL,CL3,BBG_MA,1763,FineChert,NA,Utilized,No,NA,Complete,NA,No,B1,0%,Indeterminate,WholeDorsal,Ind.,4,,Splintered,NotPrepared,None,No,No,NA,NA,RightLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.33,18.51,2.29,3.37,0.53,1.08,NA,Yes,,
12.11.15,P14,CL,CL3,BH,1783,FineChert,NA,Utilized,No,NA,Proximal,NA,No,NA,0%,YesComplete,LeftLateral,Ind.,3,,NA,NotPrepared,HingedRemovals,Yes,No,NA,NA,RightLateral,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,0.25,0.1,"great utilization on lateral, signs of residue too",Yes,,
12.07.15,P14/Q14,CL,CL1,AF2,1540,FineChert,NA,RetouchedPiece,No,Flake,Complete,NA,Yes,NA,0%,No,RightLateral,Outcrop,2,,Bipolar,NotPrepared,None,No,No,NA,MarginalEdgeShaping,Ind.,dorsal,MinimallyRetouched,MRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,23.95,8.82,5.54,0.82,7.45,also used as PE,Yes,,
12.08.15,P14/Q14,CL,CL1,AF2,1584,FineChert,NA,Utilized,No,NA,Complete,NA,No,NA,0%,Indeterminate,Distal,Ind.,3,,Bipolar,NotPrepared,LongFeatherRemovals,Yes,No,NA,NA,RightLateral,both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.11,5.48,1.79,1.16,0.68,0.15,NA,Yes,,
12.08.15,P14/Q14,CL,CL1,AF2,1585,FineChert,NA,Utilized,No,NA,Mesial,NA,No,NA,0%,NA,Distal,Ind.,1,,NA,NA,NA,NA,No,NA,NA,LeftLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,Yes,,
12.08.15,P14,CL,CL2,N/A,1598,HeterogenousChert,NA,CompFlake,No,NA,Complete,NA,No,B2,1-9%,YesComplete,Distal,Outcrop,1,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.08,17.76,6.24,6.92,3.09,3.18,NA,No,,
12.10.15,P14,CL,CL3,N/A,1770,HeterogenousChert,NA,CompFlake,No,NA,Complete,NA,Yes,B7,1-9%,No,Distal,Outcrop,1,,Bipolar,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.61,6.33,3.12,3.46,0.6,0.26,NA,Yes,,
12.04.15,P14,CL,CL1,N/A,1522,Lydianite,NA,CompFlake,No,NA,Complete,NA,Indeterminate,CoreMaintenanceFlake,11-40%,No,RightLateral,Cobble,5,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.34,46.65,7.14,8.88,1.4,11.86,great cobble trimming flake,Yes,,
12.03.15,P14,CL,CL1,AF2,1438,Lydianite,NA,CompFlake,No,NA,Complete,NA,No,B1,0%,YesComplete,ProxLeftLat,Outcrop,1,,Feather,NotPrepared,None,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43,13.32,1.99,8.09,2.08,0.64,NA,No,,
12.07.15,P14,CL,CL1,AF2,1575,Lydianite,NA,CompFlake,No,NA,Complete,NA,Yes,B7,0%,YesPartial,Distal,Ind.,3,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.21,5.55,1.28,4.42,2.18,0.16,possibly bp bladelet,Yes,,
12.09.15,P14,CL,CL2,AF7,1676,Lydianite,NA,CompFlake,No,NA,Complete,NA,Yes,CoreMaintenanceFlake,1-9%,No,Distal,Outcrop,1,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.11,11.63,2.34,3.18,0.51,0.41,NA,No,,
12.04.15,P14,CL,CL1,N/A,1475,Lydianite,NA,RetouchedPiece,No,Blade,Complete,NA,No,NA,0%,YesComplete,NA,Ind.,5,,NA,NotPrepared,None,No,No,NA,InvasiveEdgeShaping,Proximal,dorsal,Other,MRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.27,8.68,3.47,5.39,1.99,0.53,"retouch constricting prox end, hafting? use at distal end too",Yes,,
12.04.15,P14,CL,CL1,N/A,1474,Lydianite,NA,Utilized,No,NA,Complete,NA,No,NA,0%,YesComplete,DistalLeftLat,Ind.,1,,Hinge,NotPrepared,None,No,No,NA,NA,RightLateral,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.65,12.1,1.58,6.93,2.39,1.04,NA,Yes,,
12.04.15,P14,CL,CL1,LOWER,1494,Lydianite,NA,Utilized,No,NA,Complete,NA,No,NA,0%,No,LeftLateral,Outcrop,2,,Splintered,FacetedWithBulb,LateralNotching,Yes,No,NA,NA,DistalRightLat,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.06,16.81,4.42,7.56,2.84,2.5,NA,Yes,,
12.04.15,P14,CL,CL1,LOWER,1497,Lydianite,NA,Utilized,No,NA,Proximal,NA,Yes,NA,0%,No,LeftLateral,Outcrop,1,,NA,NotPrepared,None,No,No,NA,NA,LeftLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46,0.86,2.68,"great big utilized BP flake, small nibbling on left lateral",Yes,,
12.04.15,P14,CL,CL1,LOWER,1499,Lydianite,NA,Utilized,No,NA,Fragment,NA,Yes,NA,0%,NA,LeftLateral,Outcrop,2,,NA,NA,NA,NA,No,NA,NA,Ind.,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,No,,
12.09.15,P14,CL,CL2,MOU,1655,Lydianite,NA,Utilized,No,NA,Complete,NA,No,NA,0%,YesComplete,WholeDorsal,Outcrop,7,,Splintered,NotPrepared,None,Yes,No,NA,NA,Distal,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.41,35.33,9.26,21.77,6.54,12.63,possibly a prepared surface,Yes,,
12.08.15,P14,CL,N/A,AF6,1619,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B2,41-60%,No,DistalRightLat,Outcrop,1,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,4.4,2.77,1.41,1.21,0.08,NA,No,,
12.03.15,P14,CL,CL1,N/A,1456,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,1-9%,No,Distal,Ind.,1,,Crushed,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,10.09,3.52,3.88,0.84,0.69,great bp flake,Yes,,
12.04.15,P14,CL,CL1,N/A,1477,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B2,11-40%,No,DistalLeftLat,Outcrop,2,,Overshoot,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.18,7.9,3.09,6.61,0.77,0.42,NA,No,,
12.04.15,P14,CL,CL1,N/A,1482,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,No,B1,0%,No,Indeterminate,Outcrop,3,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.91,7.98,1.96,1.52,0.81,0.22,NA,Yes,,
12.04.15,P14,CL,CL1,N/A,1528,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,NA,NA,3,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12,5.13,2.72,1.99,1.11,0.08,NA,No,,
12.04.15,P14,CL,CL1,N/A,1532,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,1-9%,No,Mesial,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54,4.83,1.63,2.93,0.51,0.07,great bp bladelet,Yes,Yes,
12.07.15,P14,CL,CL1,N/A,1577,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B7,61-90%,No,Mesial,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,6.22,3.88,6.28,2.18,0.65,classic bp bladelet,Yes,Yes,
12.07.15,P14,CL,CL1,N/A,1578,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,Mesial,Outcrop,3,,Bipolar,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.72,3.13,1.7,1.46,0.55,0.06,"another classic bp bladelet, likely from small bp core",Yes,Yes,
12.04.15,P14,CL,CL1,AF11,1509,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,A3,91-99%,No,WholeDorsal,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.46,8.75,4.63,3.86,1.6,0.65,NA,No,,
12.04.15,P14,CL,CL1,AF11,1518,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,No,B1,0%,YesComplete,RightLateral,Outcrop,2,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18,4.36,2.19,3.95,1.61,0.1,NA,No,,
12.04.15,P14,CL,CL1,AF11,1520,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,LeftLateral,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14,3.58,2.6,1.26,0.95,0.06,NA,No,,
12.04.15,P14,CL,CL1,AF11,1521,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,NA,NA,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72,3.84,2.16,2.61,1.33,0.14,NA,No,,
12.07.15,P14,CL,CL1,AF11,1583,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,Distal,Ind.,2,,Bipolar,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.46,3.19,2.52,1.55,0.99,0.13,bp bladelet,Yes,Yes,
12.03.15,P14,CL,CL1,AF7,1432,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,WholeDorsal,Ind.,1,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,10.21,1.54,3.3,1.79,0.25,NA,No,,
12.03.15,P14,CL,CL1,AF7,1436,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B7,11-40%,No,ProxLeftLat,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.54,5.98,2.95,2.86,0.56,0.17,NA,No,,
12.07.15,P14,CL,CL1,AF7,1552,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,Other,11-40%,No,DistalLeftLat,Outcrop,1,,Axial,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.27,12.94,6.9,5.77,2.21,2.17,"sheared ventral face, likely chilled core, but more of a flake",Yes,,
12.07.15,P14,CL,CL1,AF7,1557,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,No,B1,0%,Indeterminate,Indeterminate,Outcrop,2,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.81,3.75,1.21,1.74,1.17,0.05,tiny fh bladelet,Yes,Yes,
12.07.15,P14,CL,CL1,AF7,1558,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,Indeterminate,Outcrop,2,,Crushed,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,5.67,2.47,3.15,0.79,0.1,probably from small bp cores,Yes,,
12.07.15,P14,CL,CL1,AF7,1573,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,No,B1,0%,No,Mesial,Ind.,2,,Axial,ResidualFacetWithoutBulb,None,No,No,NA,NA,RightLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.26,5.55,2.06,4.72,2.78,0.18,NA,No,,
12.07.15,P14,CL,CL1,LOWER,1563,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,No,B10,11-40%,YesComplete,DistalRightLat,Outcrop,3,,Axial,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33,13.56,6.93,12.25,9.21,6.44,NA,Yes,,
12.07.15,P14,CL,CL1,LOWER,1571,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,Mesial,Ind.,3,,Crushed,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,3.17,1.14,1.92,0.82,0.05,NA,Yes,,
12.09.15,P14,CL,CL2,N/A,1702,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,No,LeftLateral,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.79,4.31,1.62,2.58,0.77,0.1,bp bladelet,Yes,Yes,
12.09.15,P14,CL,CL2,AF7,1690,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,A2,100%,No,NA,NA,NA,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.36,6.54,1.39,2.11,0.46,0.17,NA,No,,
12.09.15,P14,CL,CL2,AF7,1697,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B2,11-40%,No,LeftLateral,Outcrop,2,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83,5.91,2.21,3.09,1.03,0.08,NA,Yes,,
12.10.15,P14,CL,CL3,BBG,1757,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,YesComplete,WholeDorsal,Outcrop,6,,Bipolar,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.51,9.04,5.6,5.06,2.24,1.14,"plat area seems non BP, distal end does though",Yes,,
12.10.15,P14,CL,CL3,BBG,1758,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,A3,41-60%,No,WholeDorsal,Outcrop,1,,Bipolar,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.42,10,3.54,5.22,0.4,0.49,NA,No,,
12.11.15,P14,CL,CL3,BBG,1778,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B7,0%,No,WholeDorsal,Outcrop,2,,Bipolar,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,4.45,2.34,3.61,0.61,0.12,great small bp bladelet,Yes,Yes,
12.11.15,P14,CL,CL3,BBG,1794,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,No,B7,0%,YesComplete,Indeterminate,Ind.,3,,Feather,NotPrepared,HingedRemovals,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.13,3.59,1.57,1.21,0.46,0.08,NA,Yes,,
12.09.15,P14,CL,CL3,BG,1716,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B1,0%,YesComplete,WholeDorsal,Ind.,3,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.53,13.12,5.4,1.83,1.32,0.79,NA,No,,
12.09.15,P14,CL,CL3,BG,1718,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,A1,11-40%,No,RightLateral,Outcrop,3,,Bipolar,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,4.55,4.21,1.35,1.19,0.35,NA,Yes,,
12.10.15,P14,CL,CL3,BG2,1737,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B7,91-99%,No,WholeDorsal,Outcrop,1,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,12.87,1.43,4.94,0.51,0.4,NA,Yes,,
12.10.15,P14,CL,CL3,BG2,1739,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B7,41-60%,No,WholeDorsal,Outcrop,2,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.63,4.5,1.86,2.12,0.63,0.13,NA,Yes,,
12.10.15,P14,CL,CL3,BH,1751,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B2,11-40%,No,Distal,Outcrop,1,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79,10.56,2.57,3.85,0.8,0.2,NA,No,,
12.10.15,P14,CL,CL3,BP,1723,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B6,41-60%,No,LeftLateral,Outcrop,2,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.08,5.66,4.27,3.76,0.61,0.29,great bp bladelet,No,Yes,
12.10.15,P14,CL,CL3,MA,1760,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,No,B1,0%,YesComplete,RightLateral,Ind.,2,,Feather,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.45,9.67,2.31,3.49,1.71,0.25,NA,No,,
12.10.15,P14,CL,CL3,MA,1762,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B7,61-90%,No,WholeDorsal,Ind.,1,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,6.39,2.11,2.44,0.74,0.2,NA,Yes,,
12.11.15,P14,CL,CL3,YA,1781,VeinQuartz,NA,CompFlake,No,NA,Complete,NA,Yes,B7,1-9%,No,LeftLateral,Outcrop,4,,Splintered,NotPrepared,None,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,4.13,1.79,3.19,0.88,0.11,NA,Yes,,
12.08.15,P14,CL,N/A,AF6,1620,VeinQuartz,NA,Utilized,No,NA,Mesial,NA,No,NA,0%,NA,DistalRightLat,Outcrop,2,,NA,NA,NA,NA,No,NA,NA,Ind.,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,Yes,,
12.04.15,P14,CL,CL1,N/A,1471,VeinQuartz,NA,Utilized,No,NA,Complete,NA,Yes,B1,1-9%,YesComplete,Proximal,Outcrop,2,,Feather,NotPrepared,None,No,No,NA,NA,LeftLateral,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.46,12.14,7.31,7.51,5.01,1.56,NA,No,,
12.04.15,P14,CL,CL1,N/A,1486,VeinQuartz,NA,Utilized,No,NA,Distal,NA,No,NA,11-40%,NA,LeftLateral,Outcrop,1,,Feather,NA,NA,NA,No,NA,NA,RightLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,No,,
12.03.15,P14,CL,CL1,AF11,1450,VeinQuartz,NA,Utilized,No,NA,Complete,NA,No,NA,0%,YesComplete,NA,Ind.,2,,NA,NotPrepared,None,No,No,NA,NA,RightLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,4,1.74,2.07,1.29,0.08,tiny edge nibbling and one nothc,Yes,,
12.04.15,P14,CL,CL1,AF11,1515,VeinQuartz,NA,Utilized,No,NA,Proximal,NA,Yes,NA,11-40%,No,RightLateral,Outcrop,1,,NA,NotPrepared,None,No,No,NA,NA,RightLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97,0.88,0.07,utilized bp bladelet,Yes,Yes,
12.03.15,P14,CL,CL1,AF2,1448,VeinQuartz,NA,Utilized,No,NA,Fragment,NA,No,NA,11-40%,NA,LeftLateral,Outcrop,1,,NA,NA,NA,NA,No,NA,NA,RightLateral,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,small edge nibbling,Yes,,
12.03.15,P14,CL,CL1,AF7,1435,VeinQuartz,NA,Utilized,No,NA,Proximal,NA,Yes,NA,0%,No,WholeDorsal,Ind.,3,,NA,NotPrepared,None,No,No,NA,NA,DistalLeftLat,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,0.8,0.2,few stacked steps on ventral,Yes,,
12.07.15,P14,CL,CL1,AF7,1572,VeinQuartz,NA,Utilized,No,NA,Mesial,NA,Indeterminate,NA,0%,NA,Mesial,Ind.,2,,NA,NA,NA,NA,No,NA,NA,RightLateral,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,small utilization scars on lateral,Yes,,
